,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
125,0.1076,1.7204,3.8687,1.5732,1.2394,-0.5005,0.6902,0.5306,0.462,2.055,0.0832,1.4918,2.8021,-0.697,2.3475,-0.0276,1.2564,1.8736,1.2918,1.1721
126,-1.9263,4.929,2.5183,2.0302,3.5075,2.6728,4.2058,2.3078,5.0103,3.0762,2.0995,2.0554,3.3444,3.3888,3.3663,0.8104,5.6291,5.1676,2.6596,4.1318
127,-0.9706,0.779,2.5313,3.6857,1.5394,1.5056,0.3784,1.925,1.7758,3.3577,3.3383,0.4375,2.2338,2.7449,3.6952,2.4524,2.481,0.9569,3.3414,1.6126
128,1.8774,-0.6273,-0.9836,-1.4023,-1.5801,-1.6455,-3.2082,-0.5282,-1.9783,0.5946,-0.599,-0.8231,-3.1652,1.57,-3.1447,-2.0801,-0.9733,-3.0004,-1.9922,-0.4245
129,0.4133,-3.0311,-3.7462,-2.0767,-0.6398,-2.738,-0.3367,-1.8979,-2.2396,-2.8302,-1.7492,-3.34,-2.519,-4.0018,-4.4924,-0.8811,-2.833,-1.5832,-0.6088,-2.4561
130,-6.0044,3.2935,4.036,3.6273,4.7861,5.661,3.2259,3.4851,1.4324,3.3991,3.0117,2.4402,2.7563,1.4234,3.0319,4.8007,1.1217,4.4906,2.6538,3.5096
131,4.5455,-2.7353,-5.1981,-2.7715,-2.4419,-4.5943,-2.6884,-5.0564,-4.4262,0.268,-5.0517,-2.368,-8.7067,-2.3634,-3.809,-3.5406,-5.6605,-5.1875,-3.8302,-3.0367
132,0.4772,2.0888,2.1553,1.2197,-0.5302,1.5719,1.7529,0.7909,2.3945,2.1129,0.0783,2.7987,-0.7271,1.9071,3.0618,-1.0113,2.1419,1.4581,-0.0242,0.0621
133,0.1888,1.2331,0.3195,0.3689,-0.5103,1.0383,-0.8586,-1.6762,-1.651,1.6193,0.6231,-0.2533,-0.6649,0.6382,-0.868,-2.3805,0.3076,-0.937,-2.8797,0.7757
134,-2.1946,-1.6767,0.9828,2.5629,3.7441,5.3339,1.1817,2.1863,0.2371,0.8971,2.5567,0.1615,2.9735,0.859,1.6538,3.8211,-1.1648,1.0223,4.148,-0.9354
135,1.9774,-0.1045,0.8794,-0.6742,-1.3084,-0.2496,-1.0771,0.4653,-2.8929,0.4033,2.7085,-1.9311,-0.8176,-1.3148,-2.0078,-0.9201,-2.2616,-2.4838,-0.8604,-2.913
136,-0.7455,1.5512,0.8376,0.9677,1.9143,1.0091,1.8282,0.2835,1.382,1.0338,0.9612,2.3436,1.2975,1.2596,2.2783,2.1257,1.1545,1.3523,0.0605,1.6893
137,-1.7266,6.4188,8.4722,4.51,4.9279,3.6616,3.9691,6.0049,4.7439,6.1418,7.5956,3.8271,8.0056,3.3378,6.328,4.7693,6.3274,5.9435,6.3451,4.4543
138,-2.4984,2.0832,1.4881,1.8027,0.1777,1.0603,1.9936,0.9558,1.6538,-0.7255,1.4136,1.1306,2.8223,0.1083,1.1651,1.4643,2.1969,2.1379,1.8788,1.0775
139,1.4451,-2.9546,-3.4739,-1.181,-3.096,-0.2057,-4.2698,-3.3117,-2.6476,-2.491,-2.439,-1.8014,-0.2547,-1.1024,1.0163,-1.075,-3.0435,-2.0584,-1.4742,-0.5985
140,2.8,-3.7867,-2.5457,-1.0754,-2.7926,-2.6224,-3.4915,-2.6522,-2.9866,-2.7066,-2.3639,-3.0613,-2.9801,-2.8538,-1.6196,-2.3737,-2.9191,-4.1701,-1.3947,-3.0901
141,0.0206,2.8751,2.6805,3.0598,2.3557,1.2614,1.9667,0.0507,2.1623,2.807,1.6579,2.0069,2.3084,-0.3214,3.7678,1.3593,3.9812,2.6505,3.6163,0.7427
142,-1.0458,1.4817,0.6042,0.9219,1.2272,1.7025,3.1517,1.0418,1.233,2.002,3.8053,-0.529,2.2772,0.4129,1.2617,1.6376,1.2915,1.7375,1.9678,0.3774
143,-4.4981,2.0417,3.4125,2.0088,4.8366,3.4891,3.5184,4.3152,3.1245,3.1249,4.7708,0.643,5.6309,1.9323,1.868,4.1937,3.3803,5.0333,4.8574,3.179
144,0.3004,-0.6634,-2.9346,0.1085,-0.3027,1.728,-0.5472,-1.2638,-2.7646,1.0775,1.8184,-3.0727,-2.0861,-0.9419,-1.6855,-0.7743,-2.2267,-0.6984,-1.6172,0.264
145,-2.5831,1.5207,2.4314,1.0671,1.7273,1.3605,1.6935,3.1109,2.0707,1.373,2.8069,-0.1209,2.9847,2.203,1.7704,1.5754,2.1381,2.5024,1.3421,2.6792
146,-4.2056,-1.3701,-2.2449,0.5144,-0.9504,5.465,-0.0804,0.4077,-1.6144,0.7413,2.2371,-2.3727,-0.6915,-0.1605,-1.9974,1.1788,-3.3105,0.3101,-2.1132,1.3209
147,-0.1567,-0.889,-1.3495,-0.399,-0.3057,1.5176,-1.9646,0.0343,0.6679,1.575,-0.3858,-0.6521,1.9523,0.0981,3.4397,3.0609,-1.5476,1.1848,1.0927,2.7781
148,0.3695,1.5896,3.004,2.3758,3.0375,2.5874,0.1144,3.6557,4.0848,2.7897,1.4469,3.2953,2.2541,3.9337,4.2242,3.7633,2.4265,1.8932,2.6364,2.5867
149,0.0831,0.232,1.0266,2.5662,2.5963,1.4575,-0.8613,-0.8149,0.3234,1.8408,1.5691,1.4438,0.2522,2.0558,1.1392,0.7855,2.3582,-0.8266,2.2772,-0.6413
150,-2.111,0.3309,1.2609,-0.1725,0.8133,1.3953,0.9659,0.2256,0.7632,0.436,-0.6729,0.3115,2.1842,0.4251,0.9317,-0.2572,0.841,1.483,0.6797,0.7388
151,-0.198,3.161,4.1823,0.5844,0.061,0.535,-0.9281,3.9481,0.2443,3.2439,0.0408,2.0377,-0.6283,2.8933,2.4476,1.0123,-0.1418,1.3395,0.3088,2.6742
152,1.1907,-1.34,-2.9885,0.3601,-2.1081,-0.0353,-1.9781,-3.9014,-2.605,-1.217,-1.7633,-0.9836,-2.094,-1.0959,-0.8374,-1.3318,-1.3218,-3.1394,-0.517,-2.6538
153,-0.0878,-1.2334,-1.1407,1.2182,0.653,1.1655,-0.376,-0.0972,-0.2293,0.3123,-2.0928,-2.1323,-1.4266,-1.5919,0.9087,-0.6886,-0.9558,0.8264,-0.3818,0.9755
154,1.2332,-4.8181,-3.3598,-0.2769,-1.2121,-0.5576,-3.8716,-2.141,-4.1397,-5.3311,-1.7747,-2.9992,-0.8225,-3.163,-4.1325,-0.5159,-3.6524,-4.1187,0.4621,-4.6808
155,4.3424,-1.9509,-1.4289,-1.3244,-3.1598,-0.1837,-4.1199,-1.2767,-3.1487,-0.9935,-2.8318,-3.5355,-4.5032,-4.0251,-2.9199,-3.9614,-4.7269,-3.392,-4.4607,-2.1223
156,0.0404,-2.532,-4.2361,-2.2681,-3.7044,0.4321,-2.9379,-5.3231,-3.7567,-1.2091,-1.7993,-2.776,-1.1626,-2.9351,-1.7077,-1.5204,-4.4673,-3.0685,-3.6607,-2.1505
157,-0.7483,2.1438,4.1896,3.4138,4.5147,2.2142,0.6259,3.4848,4.1679,3.9541,1.9531,2.5971,2.4934,3.9843,5.2858,3.9726,3.4946,2.0255,3.8899,2.7623
158,-2.6006,0.5035,0.4913,0.3837,1.2315,-0.7955,1.0134,-0.1578,1.1123,-0.9355,-2.0028,0.5296,1.8618,0.8082,2.0541,1.1555,1.62,1.4081,3.0285,0.5703
159,-2.8361,2.0805,4.0855,3.6583,3.1027,5.6103,2.3272,3.8319,3.623,3.1843,4.0115,2.159,4.1534,3.359,3.472,3.4225,2.6378,2.7416,3.6755,1.7191
160,-4.8188,0.8583,2.8861,2.3271,-0.4843,2.2248,1.488,-0.4559,-0.7262,0.4386,0.0055,2.6216,2.0642,0.811,2.6139,1.9308,-0.2939,0.2217,-0.5039,-0.9615
161,3.0599,-0.4166,-1.2898,0.2063,1.3052,-1.9159,0.1171,-1.9939,-0.0722,-0.5838,0.1555,-1.9745,0.8628,-2.1938,-1.1961,-1.0394,1.1719,-0.9489,2.2758,-2.1627
162,2.3087,-1.503,-2.4985,-2.0993,-0.5766,-2.2468,-0.4403,-0.5051,-1.1378,-0.879,-0.1972,-0.9905,-3.4617,-0.9822,-2.2328,-0.6552,-1.7619,-1.5705,-1.5221,-0.4003
163,-0.7606,2.4312,1.8622,1.3899,-0.3237,3.5593,0.9597,-1.8866,0.445,1.0332,-1.1022,1.0713,1.9856,-0.9593,0.933,-2.138,1.1188,0.6917,-1.1696,-0.2069
164,2.8823,-1.773,-0.9113,-2.2158,-2.71,-5.8822,-2.3825,-2.3451,-2.5688,-2.853,-3.3056,-0.3715,-2.1732,-2.9579,-2.6079,-2.9937,-1.5162,-2.2482,-2.5415,-1.3493
165,4.5276,-1.8495,-4.2179,-1.3414,-2.7902,-3.4953,-4.8668,-5.6445,-3.315,-0.1882,-5.4606,-3.0669,-3.2478,-2.5516,-0.9694,-3.3455,-2.8299,-3.5246,-0.4166,-2.2149
166,1.0604,-1.9351,-0.7199,-1.1958,0.0838,-1.7123,0.5766,1.1959,-0.2892,-1.5325,-0.4154,-0.5891,-1.8682,-0.5378,-2.4628,-1.0689,-1.3394,-0.4659,-0.8698,-1.077
167,-0.0453,0.1243,1.7494,1.3948,1.0333,-0.2593,0.3035,2.2241,2.1761,-0.042,-0.4694,2.6859,1.2698,2.956,1.8392,1.6242,2.0393,0.9241,3.5823,-0.3542
168,-1.9935,3.0694,4.8459,3.1053,3.8599,2.7944,4.6821,4.7831,3.7741,3.347,4.8965,2.3009,3.5951,2.7617,2.3473,1.7178,3.956,4.5793,2.7441,2.8479
169,0.7236,1.9213,1.5104,1.207,-0.437,-0.3496,-1.1617,-0.7036,1.0405,1.7722,-0.5938,0.3204,-0.1649,-0.452,2.6184,0.0022,1.6971,0.1082,0.6781,0.8889
170,-1.5327,0.0316,-0.616,0.5174,2.3554,2.5578,0.6707,0.7703,0.7453,-0.4208,0.9024,1.3184,1.8438,1.1381,1.1066,2.7775,0.3052,1.5974,1.6871,1.1
171,2.468,-0.0853,0.2368,-0.356,-2.1457,-4.7844,-1.8645,0.4284,-0.1211,-1.4699,-2.8969,-1.4969,-3.0531,-2.3158,-1.7972,-2.1001,0.3814,-1.3075,-0.3828,-0.5568
172,2.908,-0.6264,-3.2081,-3.0022,-3.021,-2.4132,0.6804,-0.2517,-0.6667,-1.6947,-2.0812,-2.3901,-3.5936,-3.4804,-3.4954,-2.3015,-2.9751,-0.3481,-3.1602,-0.8737
173,-4.9168,2.4117,1.1817,-0.9887,1.4021,-0.4202,4.3539,1.2908,1.2555,-1.2841,1.2899,1.8244,2.6231,2.2647,0.5438,0.7761,3.0817,2.9929,-0.4446,2.7076
174,1.8062,-3.3982,-3.3552,-4.0857,-3.5564,-4.356,-3.525,-2.6697,-1.3952,-3.9908,-5.7186,-3.0041,-2.4745,-1.5238,-2.8872,-3.5088,-3.8161,-3.2813,-4.0525,-1.2094
175,-6.2083,5.7785,7.5449,6.1862,7.7866,7.7689,4.676,7.1422,5.7837,5.9418,5.5606,6.5417,6.1467,9.0503,6.2454,6.1264,7.2176,6.2543,7.5572,4.832
176,-1.5816,-1.8767,-0.3717,-0.9745,-0.082,-0.0594,-0.0123,0.4853,-0.8303,-0.1765,0.1122,-2.1564,-0.6832,-2.0194,-2.6564,0.4132,-2.1133,-0.9283,-0.5107,-0.4655
177,1.6626,-1.1008,-2.2582,-1.4217,-1.1469,-1.1485,-1.0277,-0.2897,-0.511,-1.3731,0.1853,-0.5177,-1.4248,-0.2765,-1.5409,-0.1717,-0.9554,-0.9323,-1.0183,0.0128
178,1.086,0.0066,-0.9491,-0.7312,-1.303,1.4649,0.7702,0.1929,-0.0061,-0.6858,1.5307,0.1027,-0.7759,0.7735,-1.312,-1.3736,-0.6041,-0.6622,-1.9685,-0.686
179,7.3638,-6.4076,-8.4028,-4.7457,-6.2548,-7.3984,-6.0251,-6.2477,-5.1977,-6.0415,-5.3189,-4.3715,-8.3666,-4.5342,-6.4459,-5.5994,-5.6271,-7.5093,-5.6571,-5.1091
180,-0.6811,0.1005,-0.2204,0.3161,1.5496,1.3177,-1.1369,1.9423,1.4163,1.6026,0.4019,1.5641,-0.2409,3.8325,1.2202,1.9541,0.6461,1.4384,0.4724,2.5253
181,-0.8115,1.0501,-1.1971,-0.5242,0.0432,0.1758,2.8356,-0.1227,1.3158,-0.7064,0.7989,-0.6077,3.0704,-0.7021,0.0642,0.8181,0.9353,2.0577,0.9593,0.8379
182,3.9091,-4.5555,-4.3282,-3.6134,-1.417,-3.7181,-4.7398,-3.3443,-2.3885,-1.5488,-3.3184,-2.7487,-3.2487,-0.2885,-5.552,-2.3693,-4.702,-5.4686,-3.3633,-2.6195
183,-0.903,-1.3755,0.1115,-1.0313,-0.3127,-1.9045,0.1898,0.4361,-0.4894,-0.5987,0.2594,0.1377,-0.7191,0.056,-0.3842,0.3224,0.3418,-0.3644,1.2753,-1.424
184,-2.5094,-2.1032,0.1751,-1.4343,1.3676,-0.7891,0.0072,2.9612,1.1902,-3.4415,-0.8993,0.6967,0.6989,1.0697,-0.8662,2.0902,0.1574,0.7748,1.8598,-0.1981
185,0.5463,2.4863,2.9152,0.1738,-3.2942,1.5393,0.4679,-0.0869,0.6054,0.1755,-1.8689,0.6346,0.2364,-0.8937,0.5932,-3.1961,0.1964,-0.6911,-3.0417,-1.4184
186,1.4243,-1.4826,-1.0517,-1.2199,-2.5336,-3.5793,-1.0294,-1.3807,-0.1694,-2.2905,-2.1021,-0.1741,0.0835,0.0684,-0.7076,-2.064,0.5832,-1.0667,0.6777,-1.8416
187,0.1131,-1.1598,-1.8991,0.4825,-1.6801,2.7952,-1.1503,-1.6572,-0.1453,-0.423,0.582,-0.8322,0.1117,0.0222,0.4651,-0.9271,-0.4531,-0.7306,-2.0267,0.4405
188,0.2805,2.9516,3.8297,4.1852,1.3208,2.7151,0.9665,2.3377,0.7399,3.8686,3.4802,2.1358,1.9595,1.6548,4.8802,1.5884,2.0845,2.7788,2.0226,2.4255
189,-3.4586,5.0127,4.2553,5.945,3.5302,5.1803,4.0732,5.2073,4.3909,3.7264,5.7537,2.7069,2.0789,3.3897,2.3547,3.5994,5.7139,4.4306,2.7455,3.3532
190,2.3755,-1.6767,-2.3407,-2.6001,-1.9002,-2.3272,-2.0061,-3.0032,-1.9334,-3.1984,-2.3626,1.232,-0.4879,-0.4782,-0.7379,-1.0639,-1.6774,-2.4097,-1.7157,-1.5583
191,-0.4822,-0.818,-0.0435,1.8348,3.4506,1.8276,-1.094,-0.4885,-0.8437,2.3399,1.3892,-1.8665,-1.9405,-0.3191,-1.2436,1.0089,-0.146,-1.6271,1.8461,-1.6909
192,2.5193,-1.9332,-0.3573,-0.9409,-0.3219,-2.5168,-2.6398,1.3028,0.1587,-0.0272,-2.2676,-0.6783,-3.0346,-0.23,-0.9207,0.4362,-2.2851,-1.8939,-0.7926,-0.5597
193,1.7947,-0.3266,0.4825,-1.2261,-1.8817,-1.4343,-0.8207,-1.9903,-2.4446,0.4847,0.8846,0.8014,-0.1728,0.3339,-0.8069,-1.2985,-0.339,-3.3875,-1.0362,-2.3886
194,-1.8299,-0.3781,-0.5247,-1.2848,2.3081,0.0684,0.3487,0.9365,-0.0025,-0.0224,1.102,0.9861,1.3289,2.7734,-0.1597,1.7678,0.3245,0.9396,1.0436,2.0198
195,0.6167,-1.0132,-2.6293,0.2872,0.4415,0.2219,0.1215,-0.4705,0.0211,1.0611,0.1677,-3.8894,-0.5381,-1.9585,-2.1444,-0.5116,-1.0513,0.7855,0.8494,0.3648
196,-7.2151,7.0854,9.7053,8.9726,6.5189,6.9493,6.2154,8.3697,6.5345,7.7175,9.0721,4.3936,8.047,6.5045,8.0476,7.108,8.058,8.2551,8.3254,6.0653
197,-2.3804,1.9124,4.4988,2.5663,3.0512,3.3302,1.2386,4.1744,3.3951,1.7594,1.7436,3.2022,4.1099,3.7824,3.8808,2.4783,3.0753,3.3629,1.8631,3.816
198,0.4513,1.0139,0.715,1.2134,3.6516,1.9638,2.5656,3.24,2.6034,2.4128,5.678,1.0104,3.8105,3.046,1.2587,3.4492,2.5978,2.7714,4.5237,1.8853
199,-1.7703,0.3605,0.2097,2.959,0.4051,4.7447,-1.055,-0.3516,-0.4826,1.2898,-0.0748,2.0879,-0.3237,2.7644,2.6328,1.2278,-0.7956,0.0618,-1.1794,1.3019
200,0.7684,-0.6722,-1.4669,-1.1979,-2.2158,2.7153,-0.1002,-0.9577,-0.8864,0.6205,-0.3095,-1.5093,-0.5301,0.7246,-2.6462,-3.0614,-1.6839,-1.7602,-3.0998,-0.7802
201,-1.6513,-0.0314,-0.9483,1.6004,3.107,2.592,-0.3269,0.504,0.8362,2.8837,0.7104,-0.0144,-0.368,2.8229,0.524,1.9753,0.5855,1.0994,2.3256,1.9562
202,2.6253,-2.7619,-2.621,-1.1851,-1.5915,-2.1856,-2.8807,-4.8884,-3.4097,-0.8334,-5.6833,-0.858,-3.3371,-2.1031,-2.4171,-3.0219,-3.4506,-4.1834,-2.2894,-4.1234
203,-1.7394,1.3056,-0.7273,-1.8896,0.3756,-1.0023,1.4968,0.1662,2.3581,0.2509,-2.4012,0.5546,-0.0495,0.6807,0.5027,0.1716,0.3511,2.5313,-0.6856,2.9422
204,-0.0827,0.3873,-1.4627,-0.1403,-1.5737,0.4591,-0.3856,-2.3243,-0.3652,1.3718,-0.2886,-0.5808,0.6455,-0.2481,1.8789,-0.1374,-0.239,0.1167,-0.7819,1.3594
205,-4.4947,3.4804,2.6675,5.4785,6.6171,6.4334,4.334,4.1947,1.8143,6.201,6.7818,1.0995,2.3139,2.912,5.3884,6.1115,2.97,5.3859,4.7882,4.4492
206,3.7765,-2.0808,-2.5769,-4.1746,-2.4968,-5.11,-2.0535,-0.013,-1.8069,-3.5199,-3.3119,-0.3622,-5.9571,-1.15,-4.071,-0.7342,-3.8979,-4.2916,-2.0267,-4.0537
207,2.8481,-1.2441,-0.1387,-2.3059,-1.4115,-1.4176,-0.8441,-1.4538,-1.6284,0.2859,-1.9833,-2.0116,-1.2228,-3.827,-2.3788,-1.8119,-4.3124,-2.1484,-2.5659,-3.3038
208,-3.3441,3.6971,4.7371,3.8338,1.435,3.9885,3.5679,1.8572,2.3196,3.5941,2.6998,3.4849,3.8223,1.1733,3.6556,3.276,2.1614,2.6929,2.1476,0.745
209,3.433,-2.7029,-3.3435,-1.8465,-1.3662,-0.6566,-3.2735,-0.536,-2.6808,-0.3261,0.0153,-2.5977,-3.7247,-1.0758,-2.9624,-0.2294,-4.8329,-3.2156,-2.9613,-0.9068
210,-0.4896,1.4863,0.5243,1.1215,-1.4276,-2.1402,1.7114,-0.2958,1.4434,-1.5206,-0.0844,0.7984,-0.0539,0.4932,-0.9694,-1.1754,2.5824,-0.2055,-0.7885,-0.5248
211,3.4265,0.1931,0.3166,-0.6888,-1.2556,-2.6768,-1.1814,1.7363,1.5787,-0.4672,-0.1518,0.0068,-0.2193,0.6677,1.6657,0.152,0.258,-0.0763,0.524,0.923
212,-4.1481,4.9199,3.6559,3.9695,4.2127,4.6259,5.707,0.5892,2.9088,3.7025,3.4206,2.4831,4.4482,0.9041,4.3099,1.1581,5.137,5.7124,2.627,3.0155
213,1.1845,-0.5731,-2.0663,-1.1822,-0.9692,0.0298,-0.9894,-1.2654,-0.6612,-1.1837,-0.3131,-0.5159,-1.4535,0.2675,-1.4316,-1.2513,-1.3533,-1.2182,-3.0978,0.0429
214,-1.2032,-0.3284,-0.866,-1.8787,-1.3278,2.7623,-1.1903,0.3011,-0.1608,-0.4434,-0.5606,-0.883,0.9374,-2.2813,1.827,1.9147,-1.5067,1.0845,1.3357,-0.2076
215,1.3238,-1.6833,-2.041,-3.0959,-0.7725,-1.8229,-1.0428,-2.6985,-1.3875,-1.7333,-2.5339,-0.3909,-0.0582,-2.2785,-2.3232,-0.4334,-3.0266,-1.5475,-0.8051,-3.2223
216,1.1549,0.0323,2.9047,-1.8198,-0.236,-2.8961,-2.2675,1.172,0.5696,-0.8365,-0.9694,1.6651,0.9466,0.8852,0.6246,-0.8718,1.4247,-0.7285,-1.2711,1.164
217,-1.14,-0.6303,-2.2976,-0.5328,-1.2357,1.8135,-1.2443,-3.0196,-2.9548,0.9102,-1.373,-1.3716,-2.723,-1.0013,-0.527,-1.4752,-2.7491,-1.0578,-3.5709,-0.1245
218,-0.0298,-3.9744,-2.2372,-1.8606,0.262,-2.7121,-1.4447,-2.1988,-3.6816,-1.6682,-1.2291,-1.2132,-3.3783,-1.1084,-4.5361,-0.2663,-3.9374,-4.417,-1.5319,-3.5989
219,-5.5639,5.8444,5.8911,4.6152,4.8906,3.29,5.0965,4.5069,2.9054,4.2718,4.0359,5.7377,3.5559,5.0868,5.8204,4.4523,6.2411,6.0779,4.6739,4.0274
220,-1.5835,5.4292,6.5755,2.3323,4.1393,0.0565,4.62,4.4144,5.0143,2.1255,0.9977,3.0884,4.8849,1.1876,2.6587,0.7491,7.1734,5.2898,4.6103,2.318
221,0.1922,-0.991,-0.548,-0.9444,0.2478,-3.2293,0.8811,1.0972,0.9995,-2.1772,-1.7204,-2.3798,0.8949,-2.2137,-2.3027,-0.1291,-1.0687,0.8608,0.8012,-0.366
222,0.1625,2.3555,1.2083,1.3244,-1.4271,3.4635,0.082,1.159,1.8186,2.7447,1.4113,-0.6761,0.9948,1.3806,2.4589,-0.7236,1.7288,1.0384,0.4198,1.8101
223,-4.2096,2.7207,0.4915,3.7479,4.5191,1.3605,2.401,-0.4563,0.3091,2.9602,1.1471,1.8122,-2.0136,2.5039,-0.4928,1.5515,3.305,1.5256,0.9025,2.0736
224,-0.165,2.5992,2.533,2.9666,0.6153,-0.7946,0.79,-0.846,2.3028,3.0488,-1.6986,1.1111,1.4134,1.8093,2.8279,-1.3444,4.3675,1.25,2.7694,0.3705
225,2.215,-0.994,-2.2796,-2.6677,-2.5473,-4.1546,-2.1044,-2.8558,-1.4602,-0.7276,-6.1461,-1.2987,-5.707,-0.5124,-2.8066,-4.2355,-1.8902,-3.5322,-4.199,-1.6072
226,-4.9049,5.3175,5.7615,3.7692,4.2306,4.0666,3.9689,3.7355,4.4419,3.7515,1.648,4.5988,2.9496,4.3182,2.4395,2.5724,4.7409,4.0543,2.5626,2.8081
227,2.63,-2.9539,-4.7477,-4.1702,-2.8202,-5.1803,-1.7134,-2.8199,-1.9587,-3.7712,-4.3809,-2.4936,-3.4815,-2.4715,-5.6455,-3.1106,-3.0661,-2.8638,-2.9896,-2.4667
228,0.5957,-3.4046,-2.7555,-0.476,0.0763,2.7948,-2.4416,-1.3643,-3.7225,0.6303,2.5248,-2.4497,-1.2277,-0.0495,-1.9474,0.6384,-3.5285,-2.9967,1.4435,-3.5145
229,2.4348,-0.9349,-2.8274,-0.2994,0.6946,-2.8228,-1.54,-2.8611,-0.1903,-0.5675,-4.3186,-1.0882,-2.7024,-0.0989,0.0389,-1.5781,0.1608,-1.4879,0.1906,-1.2931
230,-5.0328,2.7355,4.2038,2.8347,2.8038,0.8849,4.1104,1.3261,2.2135,-0.5788,1.7225,4.4401,5.1284,0.2427,5.0059,3.6165,5.0022,4.5805,4.0954,1.3114
231,-1.9802,3.3781,2.0873,3.108,3.5562,3.0291,3.2884,2.336,2.6564,5.5309,4.4412,1.0332,0.6357,3.1237,1.8371,2.1366,3.1593,2.8547,1.7829,3.6278
232,-1.4751,0.9192,3.0349,0.3339,1.6704,2.1147,1.3529,0.9388,-0.3676,1.4752,2.5536,1.3437,1.9006,0.3164,1.9595,0.5027,0.3829,1.1812,0.8198,0.1956
233,0.2932,-2.7752,-1.8825,-4.9478,-4.4907,0.7009,-2.6849,-3.9814,-5.2743,-1.4721,-1.5497,-1.177,-3.0256,-3.529,-2.6486,-2.4785,-6.3092,-4.6128,-6.4222,-4.4681
234,2.1429,-2.7163,-0.7019,0.145,-2.1501,1.2825,-1.0455,-1.2305,-2.3206,-1.5572,-0.1178,-2.0372,0.3149,-2.6691,-2.454,-2.5442,-2.4207,-2.3228,-0.5017,-3.839
235,-2.8945,2.3591,2.9914,1.2987,-0.6632,-0.5009,2.4506,-0.5153,1.6792,0.8084,1.9561,3.7573,2.333,1.5693,1.8924,0.5656,4.5944,0.9568,0.7959,0.1231
236,-0.2065,0.7136,0.6859,-0.8579,-1.3117,0.0158,0.7244,0.2894,0.6449,-1.5943,-1.1404,1.1772,1.6323,0.1061,-0.1729,-0.5698,0.4548,0.3042,-0.0699,-0.592
237,-0.1067,0.5469,1.8535,0.9136,-1.2004,0.8895,-2.3961,0.453,0.9038,0.7165,-1.9826,2.8817,-0.1332,3.0731,2.3047,0.1841,0.4721,-0.6913,-0.4721,0.6653
238,-5.7989,3.3923,4.4922,2.0561,3.2013,3.4942,5.9357,4.8517,5.5996,1.7918,3.3364,3.5676,6.6092,3.6103,5.0791,3.725,4.9818,6.7479,2.6111,5.5054
239,2.4429,-4.0681,-4.5836,-4.342,-1.8784,-5.4369,-1.5755,-2.8676,-4.6111,-4.0904,-0.4986,-3.7353,-4.292,-4.2748,-4.5781,-1.3108,-3.6518,-4.3945,-1.6402,-4.3595
240,-7.5763,3.8975,4.3624,1.6714,4.9283,4.5137,5.932,5.5465,4.3143,1.7577,6.5818,3.0723,7.3969,4.2331,5.5443,5.2032,5.0824,7.9508,3.4418,7.1023
241,2.8061,-2.8915,-1.8334,-0.7877,-2.5888,-1.2057,-1.8593,-3.8595,-1.0117,-3.402,-5.2877,1.4653,-2.412,-1.1816,-2.9588,-3.6976,-1.7356,-4.1422,-3.4667,-4.4625
242,-1.2191,0.3857,0.7388,-0.5527,1.197,-0.9241,1.1613,1.5636,0.5165,0.7968,2.0163,0.0277,0.3832,1.6011,0.5998,1.9646,0.25,0.2038,1.5484,0.115
243,0.3021,0.6899,4.4413,0.2185,0.3189,3.6354,0.9429,4.8169,2.3799,1.5322,2.5068,0.9209,2.1877,1.7949,0.6434,-0.8172,0.8637,1.4396,0.0206,0.2137
244,0.7161,-1.0437,0.5571,-0.4049,0.4278,-3.0035,0.2576,-0.2851,-0.2696,-0.7966,0.7427,-0.2459,0.4439,-1.1968,-1.3903,-0.2103,0.8074,-0.8331,1.1133,-1.6452
245,2.1088,-2.0979,-2.3477,-2.9105,-2.0648,-1.7378,-1.5781,-0.4961,-0.9178,-0.5848,-1.9825,-3.8667,-3.2387,-2.5222,-4.1959,-2.1681,-3.3351,-2.5434,-2.1536,-2.382
246,-4.4829,1.7619,1.8732,1.6722,3.4628,1.0669,4.1843,1.0299,1.567,0.4664,2.1055,2.767,2.9931,1.3527,0.6417,3.0009,3.0405,2.5855,1.8297,1.2206
247,0.355,2.796,3.6562,3.6899,1.6401,1.5796,1.6,2.1972,2.1376,4.3623,1.7079,0.3849,0.6566,0.9982,3.0391,0.2427,1.9155,2.119,1.6321,2.2264
248,0.0102,0.8129,2.6244,1.334,-0.6754,-2.5476,-1.4183,2.108,1.8301,0.1747,-1.0624,1.3138,-1.0692,2.3748,0.5139,-0.7669,1.8262,-0.1277,-0.7019,2.3596
249,2.241,-0.4601,-2.4662,-0.4184,-1.3519,-2.4696,-2.4553,-2.9465,-1.8852,-0.865,-4.8325,-0.7892,-3.2687,-0.7482,-1.3517,-1.7182,-1.2178,-2.5542,0.4991,-2.6375
250,0.0046,0.6807,1.8832,1.2987,-1.2672,2.0994,-0.4945,2.2358,0.384,-0.1348,0.9523,0.5788,1.8066,0.6215,1.4887,0.8181,-0.3196,0.3128,-0.38,1.1253
251,-0.9842,2.4508,2.8388,2.014,0.5169,5.5278,2.0318,0.8126,0.1197,2.2381,3.3434,2.4132,2.3978,1.3577,2.0155,0.0494,0.7459,1.4236,-0.2687,0.2681
